shipment_id,carrier,mode,origin_port,dest_port,season,distance_km,planned_transit_days,origin_congestion_idx,dest_congestion_idx,customs_complexity,num_customs_stops,weather_risk,carrier_reliability_score,shipment_value_usd,is_hazmat,num_prior_shipments_route,is_delayed,delay_days
SHP101656,COSCO,Rail,Antwerp,Durban,Q3,2559.6,8.3,0.912,0.383,0.896,0,0.072,0.68,79312.39,0,6,0,0.0
SHP101657,CMA_CGM,Sea,Hamburg,Sydney,Q4,3425.2,9.3,0.303,0.333,0.2,0,0.575,0.75,363686.12,0,7,0,0.0
SHP101658,COSCO,Sea,Rotterdam,Felixstowe,Q1,7556.1,17.5,0.686,0.766,0.584,3,0.005,0.68,6985.03,0,13,1,16.07
SHP101659,Hapag_Lloyd,Sea,Hamburg,New_York,Q4,17316.4,34.1,0.303,0.157,0.476,2,0.434,0.82,10268.99,0,12,0,0.0
SHP101660,ONE_Line,Air,Hamburg,Durban,Q3,8335.2,4.7,0.259,0.383,0.382,0,0.353,0.72,136290.28,0,12,0,0.0
SHP101661,COSCO,Sea,Dubai,Santos,Q4,9779.6,19.7,0.198,0.364,0.553,3,0.769,0.68,5766.84,0,7,0,0.0
SHP101662,CMA_CGM,Road,Los_Angeles,Vancouver,Q2,1884.7,5.6,0.521,0.468,0.129,0,0.472,0.75,374180.86,0,8,0,0.0
SHP101663,Evergreen,Sea,Antwerp,Felixstowe,Q3,591.4,2.3,0.912,0.881,0.681,0,0.388,0.7,51678.52,0,8,0,0.0
SHP101664,Hapag_Lloyd,Sea,Singapore,Le_Havre,Q3,17940.9,34.0,0.99,0.512,0.335,2,0.531,0.82,14362.69,0,8,1,2.48
SHP101665,COSCO,Sea,Shanghai,Long_Beach,Q4,749.4,5.1,0.54,1.183,0.018,2,0.474,0.68,182513.97,0,3,1,5.77
SHP101666,ONE_Line,Sea,Dubai,Durban,Q3,8777.8,17.0,0.168,0.383,0.844,1,0.635,0.72,349644.45,0,12,0,0.0
SHP101667,MSC,Sea,Rotterdam,Durban,Q4,17061.4,32.1,0.926,0.45,0.119,3,0.52,0.78,380744.13,0,10,0,0.0
SHP101668,Hapag_Lloyd,Rail,Rotterdam,Santos,Q3,2096.6,7.1,0.788,0.31,0.393,1,0.76,0.82,3504.81,0,6,0,0.0
SHP101669,Evergreen,Road,Ningbo,Vancouver,Q4,1575.7,4.7,0.784,0.702,0.392,1,0.96,0.7,1415.41,0,6,1,4.74
SHP101670,MSC,Sea,Hamburg,Mumbai,Q1,16478.7,31.3,0.225,0.245,0.899,1,0.497,0.78,188575.17,0,9,0,0.0
SHP101671,MSC,Rail,Shanghai,Le_Havre,Q2,1358.6,4.4,0.36,0.401,0.223,2,0.943,0.78,2154.67,0,7,1,5.16
SHP101672,COSCO,Sea,Dubai,Santos,Q4,1791.1,5.9,0.198,0.364,0.966,0,0.541,0.68,2427.8,0,8,0,0.0
SHP101673,CMA_CGM,Sea,Los_Angeles,Le_Havre,Q2,13592.5,28.0,0.521,0.401,0.5,0,0.816,0.75,53685.16,0,6,0,0.0
SHP101674,MaerskLine,Road,Singapore,Felixstowe,Q3,931.6,3.2,0.99,0.881,0.491,2,0.892,0.85,48071.44,0,4,1,30.97
SHP101675,COSCO,Sea,Antwerp,Santos,Q1,7601.0,16.6,0.793,0.27,0.867,3,0.074,0.68,39189.39,0,6,1,22.71
SHP101676,Evergreen,Sea,Singapore,Felixstowe,Q4,15967.0,32.0,1.162,1.034,0.348,1,0.31,0.7,10394.65,0,14,1,74.53
SHP101677,MaerskLine,Sea,Hong_Kong,Le_Havre,Q4,5503.7,13.3,0.9,0.602,0.505,0,0.627,0.85,33371.62,0,3,0,0.0
SHP101678,CMA_CGM,Sea,Dubai,Santos,Q4,5692.0,11.7,0.198,0.364,0.486,0,0.27,0.75,19852.51,1,10,0,0.0
SHP101679,CMA_CGM,Road,Rotterdam,Tokyo,Q2,932.7,2.8,0.617,0.309,0.994,1,0.453,0.75,58615.56,0,9,0,0.0
SHP101680,MSC,Rail,Rotterdam,Tokyo,Q1,907.8,3.4,0.686,0.343,0.832,0,0.412,0.78,128315.45,0,8,0,0.0
SHP101681,ONE_Line,Sea,Ningbo,Durban,Q4,2565.9,8.6,0.784,0.45,0.005,3,0.698,0.72,2088.28,0,5,1,18.73
SHP101682,MaerskLine,Sea,Antwerp,Felixstowe,Q4,19452.8,38.3,1.07,1.034,0.197,1,0.758,0.85,60274.4,0,5,1,28.3
SHP101683,Evergreen,Sea,Hong_Kong,New_York,Q2,654.6,3.0,0.6,0.105,0.109,1,0.45,0.7,9141.52,0,10,0,0.0
SHP101684,CMA_CGM,Sea,Rotterdam,New_York,Q3,11154.4,23.2,0.788,0.134,0.746,0,0.336,0.75,13015.9,0,7,1,16.34
SHP101685,MSC,Road,Los_Angeles,Felixstowe,Q1,299.9,2.5,0.579,0.766,0.653,1,0.332,0.78,151108.94,1,4,0,0.0
SHP101686,MSC,Sea,Hong_Kong,Mumbai,Q2,19181.8,38.8,0.6,0.221,0.161,2,0.925,0.78,101134.18,0,5,0,0.0
SHP101687,ONE_Line,Sea,Ningbo,Long_Beach,Q3,18192.3,35.7,0.668,1.007,0.787,1,0.428,0.72,14753.9,0,6,1,6.89
SHP101688,CMA_CGM,Rail,Busan,Long_Beach,Q3,1038.7,3.9,0.259,1.007,0.048,0,0.124,0.75,122705.68,0,7,0,0.0
SHP101689,MSC,Sea,Dubai,Santos,Q3,4745.2,12.0,0.168,0.31,0.542,0,0.016,0.78,9372.86,0,9,0,0.0
SHP101690,COSCO,Road,Los_Angeles,New_York,Q3,2080.6,7.4,0.666,0.134,0.892,0,0.965,0.68,8116.7,0,8,0,0.0
SHP101691,ONE_Line,Sea,Busan,Long_Beach,Q4,18574.0,37.5,0.304,1.183,0.372,1,0.068,0.72,70513.54,0,9,1,8.33
SHP101692,CMA_CGM,Rail,Antwerp,Long_Beach,Q3,2874.4,7.2,0.912,1.007,0.128,0,0.968,0.75,372605.42,0,12,1,4.94
SHP101693,Evergreen,Road,Hamburg,Durban,Q4,746.5,4.4,0.303,0.45,0.926,1,0.395,0.7,6971.79,0,9,0,0.0
SHP101694,Evergreen,Road,Hong_Kong,Le_Havre,Q2,829.3,3.3,0.6,0.401,0.304,1,0.409,0.7,3364.32,1,11,0,0.0
SHP101695,CMA_CGM,Road,Shanghai,Santos,Q3,1186.4,3.9,0.46,0.31,0.993,1,0.9,0.75,287147.21,0,9,1,8.2
SHP101696,MaerskLine,Sea,Dubai,Vancouver,Q3,8809.3,18.0,0.168,0.598,0.086,2,0.206,0.85,16391.46,0,13,0,0.0
SHP101697,ONE_Line,Road,Ningbo,Mumbai,Q4,2073.4,5.9,0.784,0.331,0.563,3,0.541,0.72,2301.1,0,5,1,23.42
SHP101698,COSCO,Road,Singapore,Sydney,Q3,2231.3,5.3,0.99,0.284,0.416,1,0.629,0.68,321816.96,0,2,1,43.47
SHP101699,Evergreen,Sea,Shanghai,Sydney,Q2,12809.0,26.6,0.36,0.222,0.546,1,0.085,0.7,91476.46,0,9,0,0.0
SHP101700,MaerskLine,Road,Singapore,Sydney,Q2,1771.7,5.4,0.775,0.222,0.024,1,0.507,0.85,30996.37,0,6,0,0.0
SHP101701,CMA_CGM,Road,Antwerp,Vancouver,Q3,2200.4,5.9,0.912,0.598,0.222,2,0.067,0.75,71789.91,0,9,0,0.0
SHP101702,CMA_CGM,Sea,Hong_Kong,Santos,Q3,677.0,4.2,0.766,0.31,0.07,2,0.764,0.75,7024.98,0,7,0,0.0
SHP101703,Evergreen,Sea,Los_Angeles,Tokyo,Q3,9097.6,19.1,0.666,0.395,0.634,0,0.597,0.7,70138.96,0,5,0,0.0
SHP101704,CMA_CGM,Rail,Hong_Kong,Le_Havre,Q1,2904.6,6.9,0.666,0.446,0.481,0,0.74,0.75,137494.57,0,11,0,0.0
SHP101705,MSC,Sea,Shanghai,Felixstowe,Q1,10077.1,20.2,0.4,0.766,0.68,0,0.88,0.78,19693.48,0,11,0,0.0
SHP101706,Evergreen,Sea,Antwerp,Le_Havre,Q3,7983.3,16.2,0.912,0.512,0.74,0,0.458,0.7,149233.18,0,15,1,38.94
SHP101707,CMA_CGM,Sea,Ningbo,Vancouver,Q2,1118.8,3.4,0.523,0.468,0.315,1,0.685,0.75,10311.62,0,9,0,0.0
SHP101708,MaerskLine,Sea,Singapore,New_York,Q4,18595.0,36.3,1.162,0.157,0.833,1,0.587,0.85,59927.7,0,8,1,2.73
SHP101709,MSC,Sea,Hong_Kong,Mumbai,Q3,9386.5,19.0,0.766,0.282,0.834,1,0.296,0.78,377013.24,1,7,1,12.58
SHP101710,ONE_Line,Sea,Antwerp,Tokyo,Q4,2287.2,5.9,1.07,0.464,0.209,0,0.452,0.72,1599.63,0,9,0,0.0
SHP101711,COSCO,Sea,Hamburg,New_York,Q2,7348.7,16.1,0.202,0.105,0.508,0,0.981,0.68,339976.97,0,4,0,0.0
SHP101712,Hapag_Lloyd,Sea,Los_Angeles,New_York,Q2,18841.9,38.3,0.521,0.105,0.435,1,0.476,0.82,1755.43,0,9,1,12.54
SHP101713,Hapag_Lloyd,Sea,Dubai,Long_Beach,Q3,7335.9,17.2,0.168,1.007,0.098,1,0.799,0.82,1970.29,0,11,1,11.75
SHP101714,MSC,Sea,Hamburg,Durban,Q1,8706.3,19.3,0.225,0.333,0.472,1,0.762,0.78,19879.12,0,10,0,0.0
SHP101715,COSCO,Sea,Los_Angeles,Tokyo,Q2,8505.3,16.6,0.521,0.309,0.358,0,0.304,0.68,1950.45,0,6,0,0.0
SHP101716,ONE_Line,Road,Singapore,Durban,Q4,2700.8,6.7,1.162,0.45,0.41,2,0.108,0.72,28633.23,0,4,0,0.0
SHP101717,MSC,Sea,Shanghai,Felixstowe,Q4,3412.3,7.2,0.54,1.034,0.539,0,0.633,0.78,22262.91,0,8,1,60.47
SHP101718,COSCO,Sea,Singapore,Vancouver,Q2,6474.8,15.8,0.775,0.468,0.992,0,0.213,0.68,20982.38,0,14,0,0.0
SHP101719,MSC,Air,Los_Angeles,Santos,Q2,15578.4,5.3,0.521,0.243,0.763,0,0.107,0.78,36473.61,0,12,1,18.36
SHP101720,MaerskLine,Sea,Hamburg,Le_Havre,Q2,8031.1,17.8,0.202,0.401,0.084,1,0.45,0.85,5538.0,0,7,0,0.0
SHP101721,Hapag_Lloyd,Sea,Rotterdam,Felixstowe,Q2,3306.5,8.0,0.617,0.689,0.007,1,0.719,0.82,80168.17,0,9,1,10.1
SHP101722,Evergreen,Sea,Antwerp,Long_Beach,Q4,3937.8,10.3,1.07,1.183,0.59,1,0.907,0.7,3953.91,0,5,1,14.26
SHP101723,Hapag_Lloyd,Road,Dubai,Sydney,Q3,721.2,2.8,0.168,0.284,0.889,2,0.916,0.82,13262.18,0,8,0,0.0
SHP101724,Hapag_Lloyd,Road,Antwerp,Durban,Q3,1018.0,4.2,0.912,0.383,0.644,2,0.166,0.82,2256.53,0,6,1,4.51
SHP101725,Evergreen,Road,Hong_Kong,Le_Havre,Q2,1656.0,6.9,0.6,0.401,0.203,1,0.842,0.7,1904.75,0,10,0,0.0
SHP101726,Evergreen,Rail,Hamburg,Durban,Q3,2846.6,8.2,0.259,0.383,0.107,1,0.557,0.7,3331.47,0,4,0,0.0
SHP101727,CMA_CGM,Road,Antwerp,Long_Beach,Q4,1726.0,5.2,1.07,1.183,0.097,1,0.881,0.75,1931.3,0,7,1,12.24
SHP101728,Hapag_Lloyd,Sea,Busan,Le_Havre,Q1,7399.1,15.6,0.225,0.446,0.077,2,0.265,0.82,23600.91,0,7,0,0.0
SHP101729,Hapag_Lloyd,Road,Busan,Sydney,Q4,2310.5,7.3,0.304,0.333,0.647,1,0.996,0.82,8311.24,0,9,0,0.0
SHP101730,MaerskLine,Rail,Busan,Sydney,Q2,2166.1,7.8,0.202,0.222,0.375,1,0.986,0.85,1141.39,0,7,0,0.0
SHP101731,Hapag_Lloyd,Sea,Busan,New_York,Q3,9875.6,21.5,0.259,0.134,0.445,1,0.985,0.82,146576.27,0,7,0,0.0
SHP101732,MSC,Air,Dubai,Le_Havre,Q1,19017.2,6.1,0.146,0.446,0.176,0,0.265,0.78,43485.99,0,3,0,0.0
SHP101733,ONE_Line,Road,Singapore,Felixstowe,Q1,1135.2,3.7,0.861,0.766,0.867,1,0.279,0.72,3218.62,0,7,0,0.0
SHP101734,COSCO,Air,Ningbo,Long_Beach,Q1,11698.3,4.8,0.581,0.876,0.849,0,0.444,0.68,38294.05,0,9,1,33.57
SHP101735,CMA_CGM,Road,Rotterdam,Santos,Q2,989.8,3.6,0.617,0.243,0.506,3,0.698,0.75,14683.0,1,7,1,9.29
SHP101736,CMA_CGM,Sea,Hamburg,Long_Beach,Q4,5142.5,10.7,0.303,1.183,0.211,0,0.276,0.75,435297.53,0,7,0,0.0
SHP101737,MaerskLine,Air,Rotterdam,Mumbai,Q4,2199.2,3.9,0.926,0.331,0.851,0,0.958,0.85,6697.01,0,5,0,0.0
SHP101738,MSC,Sea,Dubai,Durban,Q3,7078.0,16.8,0.168,0.383,0.278,1,0.389,0.78,2517.38,0,4,0,0.0
SHP101739,MaerskLine,Road,Los_Angeles,Le_Havre,Q1,1190.7,4.4,0.579,0.446,0.29,2,0.501,0.85,119247.44,0,10,0,0.0
SHP101740,COSCO,Sea,Rotterdam,Long_Beach,Q2,10722.3,22.3,0.617,0.788,0.999,0,0.614,0.68,19154.53,0,16,0,0.0
SHP101741,COSCO,Air,Singapore,Mumbai,Q2,19420.7,7.4,0.775,0.221,0.665,1,0.806,0.68,369846.0,0,2,0,0.0
SHP101742,CMA_CGM,Sea,Antwerp,Vancouver,Q1,8158.1,18.2,0.793,0.52,0.636,0,0.931,0.75,5203.6,0,16,1,23.88
SHP101743,COSCO,Sea,Antwerp,Santos,Q1,2620.5,6.7,0.793,0.27,0.804,0,0.459,0.68,41534.43,1,9,0,0.0
SHP101744,CMA_CGM,Road,Ningbo,Santos,Q3,2009.7,5.0,0.668,0.31,0.954,0,0.295,0.75,1445.77,0,6,0,0.0
SHP101745,MSC,Air,Dubai,Le_Havre,Q4,2468.1,3.9,0.198,0.602,0.554,2,0.428,0.78,4507.31,0,9,0,0.0
SHP101746,ONE_Line,Rail,Hong_Kong,Felixstowe,Q4,1157.0,5.8,0.9,1.034,0.836,1,0.993,0.72,22378.31,0,6,1,22.41
SHP101747,ONE_Line,Air,Shanghai,Tokyo,Q2,4687.2,3.8,0.36,0.309,0.508,0,0.555,0.72,327557.04,0,6,0,0.0
SHP101748,CMA_CGM,Road,Ningbo,Long_Beach,Q4,2382.1,7.8,0.784,1.183,0.584,1,0.655,0.75,15793.93,1,14,1,17.78
SHP101749,Evergreen,Air,Shanghai,Vancouver,Q4,17739.5,6.2,0.54,0.702,0.695,0,0.2,0.7,105555.91,0,7,0,0.0
SHP101750,ONE_Line,Road,Hong_Kong,Le_Havre,Q3,1067.4,5.5,0.766,0.512,0.146,1,0.246,0.72,38118.35,0,6,1,5.61
SHP101751,MSC,Air,Busan,Santos,Q4,17860.6,5.9,0.304,0.364,0.645,1,0.72,0.78,133938.1,0,11,1,25.62
SHP101752,CMA_CGM,Sea,Ningbo,Durban,Q3,7305.6,15.3,0.668,0.383,0.643,1,0.143,0.75,30140.3,0,14,0,0.0
SHP101753,ONE_Line,Rail,Los_Angeles,Santos,Q4,2020.5,5.5,0.782,0.364,0.017,0,0.322,0.72,13664.99,1,7,0,0.0
SHP101754,Evergreen,Sea,Singapore,Long_Beach,Q4,14473.9,29.5,1.162,1.183,0.91,1,0.987,0.7,20802.08,0,7,1,31.39
SHP101755,COSCO,Road,Dubai,Tokyo,Q3,161.5,2.2,0.168,0.395,0.279,1,0.264,0.68,5146.45,0,7,0,0.0
SHP101756,MSC,Road,Antwerp,Tokyo,Q2,1471.2,4.5,0.714,0.309,0.916,0,0.522,0.78,4771.59,1,5,1,19.26
SHP101757,Hapag_Lloyd,Road,Los_Angeles,Durban,Q2,1958.8,5.7,0.521,0.3,0.349,1,0.82,0.82,10117.4,0,8,1,4.4
SHP101758,ONE_Line,Sea,Antwerp,Vancouver,Q4,2926.6,8.1,1.07,0.702,0.732,0,0.513,0.72,1868.38,0,8,0,0.0
SHP101759,ONE_Line,Air,Hong_Kong,Mumbai,Q1,18676.7,5.7,0.666,0.245,0.515,0,0.444,0.72,3643.9,0,6,0,0.0
SHP101760,Hapag_Lloyd,Sea,Ningbo,Mumbai,Q1,3008.4,9.4,0.581,0.245,0.024,0,0.311,0.82,23269.4,0,8,0,0.0
SHP101761,Evergreen,Sea,Ningbo,Felixstowe,Q1,5137.2,11.7,0.581,0.766,0.323,0,0.116,0.7,29891.2,0,8,0,0.0
SHP101762,MSC,Air,Antwerp,Le_Havre,Q1,6796.4,3.9,0.793,0.446,0.547,0,0.774,0.78,291920.99,0,7,0,0.0
SHP101763,MaerskLine,Sea,Hong_Kong,Felixstowe,Q1,18942.7,38.2,0.666,0.766,0.749,2,0.119,0.85,7351.63,0,10,0,0.0
SHP101764,MaerskLine,Air,Antwerp,Durban,Q1,4816.1,4.1,0.793,0.333,0.452,0,0.038,0.85,228256.83,0,16,1,18.12
SHP101765,COSCO,Air,Los_Angeles,New_York,Q4,7426.5,5.3,0.782,0.157,0.901,0,0.487,0.68,14024.18,0,8,0,0.0
SHP101766,MSC,Road,Los_Angeles,Durban,Q1,1929.8,5.6,0.579,0.333,0.338,2,0.278,0.78,23132.93,0,5,1,6.16
SHP101767,MSC,Air,Busan,Mumbai,Q2,4731.3,2.2,0.202,0.221,0.812,0,0.338,0.78,1699.3,0,8,1,10.18
SHP101768,Hapag_Lloyd,Sea,Ningbo,Durban,Q2,17701.1,34.9,0.523,0.3,0.897,0,0.254,0.82,136861.84,0,12,0,0.0
SHP101769,CMA_CGM,Road,Rotterdam,Mumbai,Q4,2127.3,6.6,0.926,0.331,0.387,2,0.205,0.75,22831.31,0,12,0,0.0
SHP101770,COSCO,Air,Antwerp,Durban,Q2,3706.4,4.0,0.714,0.3,0.185,1,0.412,0.68,12420.08,0,6,1,11.97
SHP101771,Evergreen,Rail,Dubai,Tokyo,Q1,2332.4,7.2,0.146,0.343,0.603,0,0.947,0.7,237632.21,0,7,0,0.0
SHP101772,Hapag_Lloyd,Air,Los_Angeles,Sydney,Q3,5837.4,3.4,0.666,0.284,0.167,0,0.189,0.82,1268.77,0,6,0,0.0
SHP101773,COSCO,Rail,Singapore,Tokyo,Q2,2336.6,6.7,0.775,0.309,0.089,1,0.964,0.68,7383.19,0,8,0,0.0
SHP101774,Hapag_Lloyd,Sea,Hamburg,Santos,Q2,3346.7,8.9,0.202,0.243,0.322,1,0.03,0.82,36126.71,0,7,0,0.0
SHP101775,MSC,Sea,Singapore,New_York,Q2,16028.2,32.8,0.775,0.105,0.44,2,0.994,0.78,181213.61,1,12,1,21.23
SHP101776,MaerskLine,Sea,Hong_Kong,Vancouver,Q4,12389.5,23.7,0.9,0.702,0.76,0,0.672,0.85,2298.88,1,4,1,30.21
SHP101777,MSC,Road,Shanghai,Sydney,Q1,2567.3,6.4,0.4,0.247,0.379,2,0.713,0.78,86909.27,0,6,0,0.0
SHP101778,Evergreen,Sea,Hamburg,Le_Havre,Q4,13885.5,27.6,0.303,0.602,0.239,2,0.366,0.7,409029.5,0,6,0,0.0
SHP101779,COSCO,Rail,Rotterdam,Santos,Q4,2661.1,8.0,0.926,0.364,0.293,1,0.614,0.68,3695.86,0,7,1,31.41
SHP101780,COSCO,Air,Ningbo,Vancouver,Q4,16564.7,4.9,0.784,0.702,0.703,0,0.819,0.68,42333.85,0,7,1,10.22
SHP101781,Evergreen,Sea,Dubai,New_York,Q3,3197.7,7.7,0.168,0.134,0.523,2,0.497,0.7,7052.36,0,10,0,0.0
SHP101782,Evergreen,Rail,Rotterdam,Vancouver,Q1,2672.7,8.0,0.686,0.52,0.574,0,0.274,0.7,103946.86,0,12,0,0.0
SHP101783,MaerskLine,Sea,Dubai,Felixstowe,Q4,10631.0,22.2,0.198,1.034,0.899,0,0.794,0.85,133102.85,0,7,1,27.14
SHP101784,COSCO,Air,Los_Angeles,Mumbai,Q3,13524.2,5.4,0.666,0.282,0.603,0,0.763,0.68,7416.11,0,9,0,0.0
SHP101785,CMA_CGM,Road,Dubai,Le_Havre,Q3,1223.0,4.9,0.168,0.512,0.443,1,0.318,0.75,2592.81,0,8,0,0.0
SHP101786,CMA_CGM,Rail,Rotterdam,Durban,Q1,1515.0,6.7,0.686,0.333,0.456,0,0.201,0.75,14429.67,0,9,1,3.49
SHP101787,MaerskLine,Sea,Hamburg,Tokyo,Q1,13972.2,26.8,0.225,0.343,0.883,0,0.979,0.85,2998.52,0,5,0,0.0
SHP101788,COSCO,Sea,Shanghai,Santos,Q3,2113.0,6.0,0.46,0.31,0.888,4,0.17,0.68,6680.44,0,12,1,11.48
SHP101789,ONE_Line,Sea,Shanghai,Le_Havre,Q3,17989.8,35.5,0.46,0.512,0.095,1,0.481,0.72,57643.68,0,7,0,0.0
SHP101790,ONE_Line,Sea,Hong_Kong,Mumbai,Q4,7009.2,16.6,0.9,0.331,0.103,1,0.619,0.72,4848.29,0,4,1,10.27
SHP101791,COSCO,Road,Rotterdam,Vancouver,Q4,2379.0,6.7,0.926,0.702,0.874,2,0.244,0.68,1309.74,1,4,1,19.39
SHP101792,COSCO,Road,Rotterdam,Durban,Q2,2734.0,8.9,0.617,0.3,0.099,1,0.397,0.68,8715.54,0,4,0,0.0
SHP101793,ONE_Line,Sea,Dubai,Tokyo,Q3,9499.8,19.8,0.168,0.395,0.305,0,0.712,0.72,5796.26,0,10,1,3.46
SHP101794,MSC,Sea,Dubai,New_York,Q3,5872.7,12.0,0.168,0.134,0.989,3,0.204,0.78,298939.96,0,9,1,5.79
SHP101795,Hapag_Lloyd,Sea,Ningbo,Long_Beach,Q1,9326.0,18.0,0.581,0.876,0.351,0,0.988,0.82,17343.02,0,10,0,0.0
SHP101796,ONE_Line,Rail,Antwerp,New_York,Q1,2725.3,6.9,0.793,0.116,0.789,0,0.702,0.72,6391.15,1,8,1,16.79
SHP101797,COSCO,Sea,Rotterdam,Vancouver,Q1,7151.5,16.4,0.686,0.52,0.956,2,0.162,0.68,2028.69,0,10,1,25.68
SHP101798,COSCO,Air,Shanghai,Felixstowe,Q4,12398.9,5.9,0.54,1.034,0.345,0,0.47,0.68,164611.03,0,10,0,0.0
SHP101799,CMA_CGM,Sea,Shanghai,Mumbai,Q1,11376.6,24.6,0.4,0.245,0.643,1,0.821,0.75,51756.23,0,6,0,0.0
SHP101800,Evergreen,Sea,Los_Angeles,Felixstowe,Q2,9500.3,20.4,0.521,0.689,0.965,1,0.273,0.7,1759.78,0,5,0,0.0
SHP101801,MaerskLine,Sea,Antwerp,Le_Havre,Q1,1650.8,5.6,0.793,0.446,0.651,3,0.361,0.85,61388.57,1,10,1,26.74
SHP101802,ONE_Line,Road,Antwerp,Mumbai,Q3,2467.7,8.2,0.912,0.282,0.352,1,0.828,0.72,76300.27,0,6,1,13.44
SHP101803,CMA_CGM,Air,Shanghai,Felixstowe,Q3,6292.2,5.2,0.46,0.881,0.621,0,0.011,0.75,415900.33,0,14,0,0.0
SHP101804,Evergreen,Road,Antwerp,Mumbai,Q1,1485.9,4.7,0.793,0.245,0.826,2,0.942,0.7,8676.21,0,9,1,13.04
SHP101805,MaerskLine,Road,Singapore,Tokyo,Q3,1165.9,4.3,0.99,0.395,0.571,0,0.393,0.85,67306.01,0,9,0,0.0
SHP101806,MSC,Sea,Antwerp,Le_Havre,Q3,16712.3,32.9,0.912,0.512,0.028,0,0.919,0.78,165784.49,0,11,0,0.0
SHP101807,Evergreen,Sea,Hamburg,Santos,Q2,6357.7,14.1,0.202,0.243,0.318,2,0.748,0.7,79050.5,0,9,0,0.0
SHP101808,MSC,Rail,Hamburg,Tokyo,Q4,1378.6,4.8,0.303,0.464,0.126,1,0.336,0.78,1678.43,0,8,0,0.0
SHP101809,MaerskLine,Sea,Los_Angeles,Mumbai,Q1,2567.3,6.1,0.579,0.245,0.527,0,0.89,0.85,163589.27,0,7,0,0.0
SHP101810,CMA_CGM,Sea,Antwerp,New_York,Q3,1086.8,3.9,0.912,0.134,0.826,1,0.469,0.75,99780.99,0,4,1,2.67
SHP101811,ONE_Line,Road,Singapore,Durban,Q2,2419.5,8.3,0.775,0.3,0.205,1,0.725,0.72,10335.72,0,11,0,0.0
SHP101812,Evergreen,Sea,Shanghai,Le_Havre,Q3,3068.6,6.7,0.46,0.512,0.761,1,0.778,0.7,2590.31,0,6,1,5.05
SHP101813,MaerskLine,Air,Singapore,Long_Beach,Q4,19455.9,6.6,1.162,1.183,0.46,1,0.028,0.85,41187.88,0,10,1,13.13
SHP101814,Hapag_Lloyd,Sea,Shanghai,Sydney,Q2,1960.5,5.7,0.36,0.222,0.053,1,0.514,0.82,2035.45,0,8,1,1.91
SHP101815,Evergreen,Sea,Dubai,Sydney,Q3,7550.6,17.6,0.168,0.284,0.399,1,0.565,0.7,31271.54,0,8,0,0.0
SHP101816,Hapag_Lloyd,Road,Dubai,Long_Beach,Q2,474.6,4.1,0.132,0.788,0.503,0,0.75,0.82,98933.09,0,7,1,6.52
SHP101817,MSC,Road,Singapore,Mumbai,Q4,2479.6,7.5,1.162,0.331,0.841,0,0.847,0.78,16182.43,0,9,0,0.0
SHP101818,MaerskLine,Road,Dubai,Tokyo,Q1,2825.2,8.9,0.146,0.343,0.718,0,0.683,0.85,3485.71,0,11,0,0.0
SHP101819,CMA_CGM,Road,Antwerp,New_York,Q2,2607.2,6.7,0.714,0.105,0.233,1,0.297,0.75,11066.57,0,13,0,0.0
SHP101820,MaerskLine,Sea,Shanghai,Le_Havre,Q2,10277.6,20.2,0.36,0.401,0.429,5,0.399,0.85,2420.25,0,6,1,3.71
SHP101821,ONE_Line,Sea,Singapore,Santos,Q3,16255.5,33.1,0.99,0.31,0.03,1,0.967,0.72,19800.16,0,9,0,0.0
SHP101822,ONE_Line,Road,Hong_Kong,Sydney,Q4,2930.5,6.5,0.9,0.333,0.994,3,0.943,0.72,3926.29,0,16,0,0.0
SHP101823,MaerskLine,Road,Hong_Kong,New_York,Q2,601.2,4.9,0.6,0.105,0.226,0,0.331,0.85,6050.96,0,9,0,0.0
SHP101824,Evergreen,Air,Rotterdam,Felixstowe,Q2,11596.5,4.2,0.617,0.689,0.99,1,0.968,0.7,344841.79,0,4,0,0.0
SHP101825,ONE_Line,Sea,Ningbo,Felixstowe,Q3,16521.8,31.6,0.668,0.881,0.031,0,0.453,0.72,25330.3,0,5,0,0.0
SHP101826,ONE_Line,Sea,Busan,Long_Beach,Q1,9473.2,19.4,0.225,0.876,0.829,1,0.812,0.72,32370.08,0,4,0,0.0
SHP101827,MaerskLine,Road,Ningbo,Santos,Q4,964.4,4.4,0.784,0.364,0.458,2,0.083,0.85,96806.63,0,3,0,0.0
SHP101828,Evergreen,Road,Singapore,Mumbai,Q3,709.8,4.7,0.99,0.282,0.311,3,0.16,0.7,1463.89,0,12,0,0.0
SHP101829,ONE_Line,Road,Shanghai,Mumbai,Q4,657.7,2.6,0.54,0.331,0.007,1,0.149,0.72,7478.85,0,7,0,0.0
SHP101830,CMA_CGM,Sea,Busan,Tokyo,Q3,15493.2,30.5,0.259,0.395,0.467,0,0.924,0.75,176553.67,0,10,1,12.49
SHP101831,MSC,Sea,Ningbo,New_York,Q4,8445.6,16.9,0.784,0.157,0.699,3,0.661,0.78,195947.17,0,11,1,1.72
SHP101832,Evergreen,Road,Busan,Le_Havre,Q1,296.1,3.7,0.225,0.446,0.597,2,0.956,0.7,46013.06,0,5,0,0.0
SHP101833,COSCO,Sea,Los_Angeles,Vancouver,Q4,8074.9,16.5,0.782,0.702,0.549,3,0.785,0.68,2813.05,0,7,1,50.55
